karapace.api.controller	MainThread	DEBUG   	POST with subject: 'testtopic1-value', request: SchemaRequest(schema_str='{"type": "record", "name": "Obj", "fields":[{"name": "age", "type": "int"}]}', schema_type=<SchemaType.AVRO: 'AVRO'>, references=None, metadata=None, ruleSet=None)
karapace.core.schema_registry	MainThread	INFO    	Writing new schema locally since we're the master
karapace.core.schema_registry	MainThread	DEBUG   	Registering new subject: 'testtopic1-value', id: 1 with version: Version(1) with schema '{"fields":[{"name":"age","type":"int"}],"name":"Obj","type":"record"}', schema_id: 1
karapace.core.messaging	MainThread	INFO    	Waiting for schema reader to catch up. key: b'{"keytype":"SCHEMA","subject":"testtopic1-value","version":1,"magic":1}', value: b'{"subject":"testtopic1-value","version":1,"id":1,"schema":"{\\"fields\\":[{\\"name\\":\\"age\\",\\"type\\":\\"int\\"}],\\"name\\":\\"Obj\\",\\"type\\":\\"record\\"}","deleted":false}', offset: 0
karapace.core.in_memory_database	schema-reader	INFO    	Adding first version of subject: 'testtopic1-value' with no schemas
karapace.core.in_memory_database	schema-reader	INFO    	Adding entry subject: 'testtopic1-value' version: Version(1) id: 1
karapace.core.messaging	MainThread	INFO    	Schema reader has found key. key: b'{"keytype":"SCHEMA","subject":"testtopic1-value","version":1,"magic":1}', value: b'{"subject":"testtopic1-value","version":1,"id":1,"schema":"{\\"fields\\":[{\\"name\\":\\"age\\",\\"type\\":\\"int\\"}],\\"name\\":\\"Obj\\",\\"type\\":\\"record\\"}","deleted":false}', offset: 0
uvicorn.access      	MainThread	INFO    	127.0.0.1:58522 - "POST /subjects/testtopic1-value/versions HTTP/1.1" 200
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 14: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 14: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 15: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 15: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 16: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 16: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 17: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 17: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 18: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 18: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 19: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 19: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 20: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 20: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 21: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 21: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 22: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 22: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 23: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 23: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Sending metadata request MetadataRequest_v1(topics=NULL) to node 0
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 28: MetadataRequest_v1(topics=NULL)
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 28: MetadataResponse_v1(brokers=[(node_id=0, host='localhost', port=9092, rack=None)], controller_id=0, topics=[(error_code=0, topic='testtopic', is_internal=False, partitions=[(error_code=0, partition=0, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=1, leader=0, replicas=[0], isr=[0])]), (error_code=0, topic='_schemas', is_internal=False, partitions=[(error_code=0, partition=0, leader=0, replicas=[0], isr=[0])]), (error_code=0, topic='__consumer_offsets', is_internal=True, partitions=[(error_code=0, partition=0, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=10, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=20, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=40, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=30, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=9, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=39, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=11, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=31, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=13, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=18, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=22, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=8, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=32, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=43, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=29, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=34, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=1, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=6, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=41, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=27, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=48, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=5, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=15, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=35, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=25, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=46, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=26, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=36, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=44, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=16, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=37, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=17, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=45, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=3, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=4, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=24, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=38, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=33, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=23, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=28, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=2, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=12, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=19, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=14, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=47, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=49, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=42, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=7, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=21, leader=0, replicas=[0], isr=[0])])])
aiokafka.cluster    	Thread-1 (_start_loop)	DEBUG   	Updated cluster metadata to ClusterMetadata(brokers: 1, topics: 3, groups: 0)
